Galadhrim Bow,ガラズリムの弓,がらずりむのゆみ,がらずりむのゆみ
Galadhrim Guide,ガラズリムの道案内,がらずりむのみちあんない,がらずりむのみちあんない
Galadriel of Lothlórien,ロスロリアンのガラドリエル,ろすろりあんのがらどりえる,ろすろりあんのがらどりえる
"Galadriel, Elven-Queen",エルフの女王、ガラドリエル,えるふのじょおうがらどりえる,えるふのじょおうがらどりえる
"Galadriel, Gift-Giver",贈り主、ガラドリエル,おくりぬしがらどりえる,おくりぬしがらどりえる
Galazeth Prismari,ガラゼス・プリズマリ,がらぜすぷりずまり,がらぜすぷりずまり
Gale Force,強風の力,きょうふうのちから,きょうふうのちから
Gale Swooper,強風の急襲者,きょうふうのきゅうしゅうしゃ,きょうふうのきゅうしゅうしゃ
Gale's Redirection,ゲイルの移し替え,げいるのうつしかえ,げいるのうつしかえ
"Gale, Waterdeep Prodigy",ウォーターディープの多芸多才、ゲイル,うぉーたーでぃーぷのたげいたさいげいる,うぉーたーでぃーぷのたげいたさいげいる
"Galea, Kindler of Hope",希望の焚きつけ屋、ゲイリア,きぼうのたきつけやげいりあ,きぼうのたきつけやげいりあ
Galecaster Colossus,突風起こしの巨人,とっぷうおこしのきょじん,とっぷうおこしのきょじん
Galedrifter,突風漂い,とっぷうただよい,とっぷうただよい
Galepowder Mage,突風粉の魔道士,とっぷうふんのまどうし,とっぷうふんのまどうし
Galerider Sliver,風乗りスリヴァー,かぜのりすりゔぁー,かぜのりすりゔぁー
Galestrike,突風撃,とっぷうげき,とっぷうげき
Galewind Moose,烈風のヘラジカ,れっぷうのへらじか,れっぷうのへらじか
Galina's Knight,ガリーナの騎士,がりーなのきし,がりーなのきし
Gallant Cavalry,凛々しい騎兵隊,りりしいきへいたい,りりしいきへいたい
Gallant Pie-Wielder,勇敢なパイ使い,ゆうかんなぱいつかい,ゆうかんなぱいつかい
Gallantry,勇敢な行為,ゆうかんなこうい,ゆうかんなこうい
Gallia of the Endless Dance,終わりなき踊りのガリア,おわりなきおどりのがりあ,おわりなきおどりのがりあ
Gallifrey Council Chamber,ギャリフレイ評議堂,ぎゃりふれいひょうぎどう,ぎゃりふれいひょうぎどう
Gallifrey Falls,ギャリフレイの陥落,ぎゃりふれいのかんらく,ぎゃりふれいのかんらく
Gallifrey Stands,ギャリフレイは生き続ける,ぎゃりふれいはいきつづける,ぎゃりふれいわいきつづける
Galloping Lizrog,早駆けるトカゲ蛙,はやがけるとかげがえる,はやがけるとかげがえる
Gallowbraid,ガロウブレイド,がろうぶれいど,がろうぶれいど
Gallows Warden,絞首台の守部,こうしゅだいのもりべ,こうしゅだいのもりべ
Gallows at Willow Hill,ヤナギの丘の絞首台,やなぎのおかのこうしゅだい,やなぎのおかのこうしゅだい
Galvanic Alchemist,電位式錬金術師,でんいしきれんきんじゅつし,でんいしきれんきんじゅつし
Galvanic Arc,感電の弧炎,かんでんのこえん,かんでんのこえん
Galvanic Blast,感電破,かんでんは,かんでんは
Galvanic Bombardment,流電砲撃,りゅうでんほうげき,りゅうでんほうげき
Galvanic Discharge,電気放出,でんきほうしゅつ,でんきほうしゅつ
Galvanic Giant,通電の巨人,つうでんのきょじん,つうでんのきょじん
Galvanic Iteration,感電の反復,かんでんのはんぷく,かんでんのはんぷく
Galvanic Juggernaut,電位式巨大戦車,でんいしききょだいせんしゃ,でんいしききょだいせんしゃ
Galvanic Key,電位式キー,でんいしききー,でんいしききー
Galvanic Relay,電位式リレー,でんいしきりれー,でんいしきりれー
Galvanize,通電,つうでん,つうでん
Galvanoth,ガルヴァノス,がるゔぁのす,がるゔぁのす
Gamble,ギャンブル,ぎゃんぶる,ぎゃんぶる
Game Plan,ゲームプラン,げーむぷらん,げーむぷらん
Game Preserve,猟獣保護区,りょうじゅうほごく,りょうじゅうほごく
Game Trail,獲物道,えものみち,えものみち
Game of Chaos,混沌のゲーム,こんとんのげーむ,こんとんのげーむ
Game-Trail Changeling,獣道の変わり身,けものみちのかわりみ,けものみちのかわりみ
Gamekeeper,猟場番,りょうばばん,りょうばばん
"Ganax, Astral Hunter",アストラルの狩人、ガナクス,あすとらるのかりゅうどがなくす,あすとらるのかりゅうどがなくす
Gandalf the Grey,灰色のガンダルフ,はいいろのがんだるふ,はいいろのがんだるふ
Gandalf the White,白のガンダルフ,しろのがんだるふ,しろのがんだるふ
Gandalf's Sanction,ガンダルフの制裁,がんだるふのせいさい,がんだるふのせいさい
"Gandalf, Friend of the Shire",ホビット庄の友、ガンダルフ,ほびっとしょうのともがんだるふ,ほびっとしょうのともがんだるふ
"Gandalf, Westward Voyager",西方への航海者、ガンダルフ,せいほうへのこうかいしゃがんだるふ,せいほうえのこうかいしゃがんだるふ
"Gandalf, White Rider",白の乗り手、ガンダルフ,しろののりてがんだるふ,しろののりてがんだるふ
Gang Up,連携,れんけい,れんけい
Gang of Devils,小悪魔の一団,こあくまのいちだん,こあくまのいちだん
Gang of Elk,大鹿の一団,おおじかのいちだん,おおじかのいちだん
Gangrenous Goliath,壊疽の大巨人,えそのおおきょじん,えそのおおきょじん
Gangrenous Zombies,壊疽のゾンビ,えそのぞんび,えそのぞんび
Garbage Fire,ゴミ焼却,ごみしょうきゃく,ごみしょうきゃく
Garden of Freyalise,フレイアリーズの庭,ふれいありーずのにわ,ふれいありーずのにわ
Gardens of Tranquil Repose,トランキル・リポーズの庭,とらんきるりぽーずのにわ,とらんきるりぽーずのにわ
Garenbrig Carver,ギャレンブリグの木工師,ぎゃれんぶりぐのもっこうし,ぎゃれんぶりぐのもっこうし
Garenbrig Growth,ギャレンブリグの成長,ぎゃれんぶりぐのせいちょう,ぎゃれんぶりぐのせいちょう
Garenbrig Paladin,ギャレンブリグの聖騎士,ぎゃれんぶりぐのせいきし,ぎゃれんぶりぐのせいきし
Garenbrig Squire,ギャレンブリグの従者,ぎゃれんぶりぐのじゅうしゃ,ぎゃれんぶりぐのじゅうしゃ
Gargadon,ガルガドン,がるがどん,がるがどん
Gargantuan Leech,超巨大ヒル,ちょうきょだいひる,ちょうきょだいひる
Gargantuan Slabhorn,巨大な板岩角,きょだいなばんがんづの,きょだいなばんがんづの
"Gargos, Vicious Watcher",凶暴な見張り、ガーゴス,きょうぼうなみはりがーごす,きょうぼうなみはりがーごす
Gargoyle Castle,ガーゴイルの城,がーごいるのしろ,がーごいるのしろ
Gargoyle Flock,ガーゴイルの戦群,がーごいるのせんぐん,がーごいるのせんぐん
Gargoyle Sentinel,ガーゴイルの歩哨,がーごいるのほしょう,がーごいるのほしょう
"Garna, Bloodfist of Keld",ケルドの血拳、ガルナ,けるどのちこぶしがるな,けるどのちこぶしがるな
"Garna, the Bloodflame",血の炎、ガルナ,ちのほのおがるな,ちのほのおがるな
Garrison Cat,駐屯地の猫,ちゅうとんちのねこ,ちゅうとんちのねこ
Garrison Griffin,駐屯地のグリフィン,ちゅうとんちのぐりふぃん,ちゅうとんちのぐりふぃん
Garrison Sergeant,駐屯地の兵長,ちゅうとんちのへいちょう,ちゅうとんちのへいちょう
Garruk Relentless,情け知らずのガラク,なさけしらずのがらく,なさけしらずのがらく
Garruk Wildspeaker,野生語りのガラク,やせいがたりのがらく,やせいがたりのがらく
Garruk's Companion,ガラクの仲間,がらくのなかま,がらくのなかま
Garruk's Gorehorn,ガラクの血まみれ角,がらくのちまみれづの,がらくのちまみれづの
Garruk's Harbinger,ガラクの先触れ,がらくのさきぶれ,がらくのさきぶれ
Garruk's Horde,ガラクの大軍,がらくのたいぐん,がらくのたいぐん
Garruk's Packleader,ガラクの群れ率い,がらくのむれひきい,がらくのむれひきい
Garruk's Uprising,ガラクの蜂起,がらくのほうき,がらくのほうき
Garruk's Warsteed,ガラクの戦騎,がらくのせんき,がらくのせんき
"Garruk, Apex Predator",頂点捕食者、ガラク,ちょうてんほしょくしゃがらく,ちょうてんほしょくしゃがらく
"Garruk, Caller of Beasts",獣の統率者、ガラク,けもののとうそつしゃがらく,けもののとうそつしゃがらく
"Garruk, Cursed Huntsman",呪われた狩人、ガラク,のろわれたかりゅうどがらく,のろわれたかりゅうどがらく
"Garruk, Primal Hunter",原初の狩人、ガラク,げんしょのかりゅうどがらく,げんしょのかりゅうどがらく
"Garruk, Savage Herald",野蛮な伝令、ガラク,やばんなでんれいがらく,やばんなでんれいがらく
"Garruk, Unleashed",解き放たれた者、ガラク,ときはなたれたものがらく,ときはなたれたものがらく
"Garruk, the Veil-Cursed",ヴェールの呪いのガラク,ゔぇーるののろいのがらく,ゔぇーるののろいのがらく
Garrulous Sycophant,冗長な諂い屋,じょうちょうなへつらいや,じょうちょうなへつらいや
Garth One-Eye,片目のガース,かためのがーす,かためのがーす
Gary Clone,ゲイリークローン,げいりーくろーん,げいりーくろーん
"Garza Zol, Plague Queen",疫病の女王、ガルザ・ゾル,えきびょうのじょおうがるざぞる,えきびょうのじょおうがるざぞる
Garza's Assassin,ガルザの暗殺者,がるざのあんさつしゃ,がるざのあんさつしゃ
Gaseous Form,ガス化,がすか,がすか
Gate Colossus,門の巨像,もんのきょぞう,もんのきょぞう
Gate Hound,門番の猟犬,もんばんのりょうけん,もんばんのりょうけん
Gate Smasher,門破り,もんやぶり,もんやぶり
Gate to the Aether,上天への門,じょうてんへのもん,じょうてんえのもん
Gate to the Afterlife,来世への門,らいせへのもん,らいせえのもん
Gatebreaker Ram,門破りの雄羊,もんやぶりのおひつじ,もんやぶりのおひつじ
Gatecreeper Vine,門を這う蔦,もんをはうつた,もんをはうつた
Gatekeeper Gargoyle,門番のガーゴイル,もんばんのがーごいる,もんばんのがーごいる
Gatekeeper of Malakir,マラキールの門番,まらきーるのもんばん,まらきーるのもんばん
Gates Ablaze,燃え立つ門,もえたつもん,もえたつもん
Gates of Istfell,イストフェルの門,いすとふぇるのもん,いすとふぇるのもん
Gatewatch Beacon,ゲートウォッチの標,げーとうぉっちのしるべ,げーとうぉっちのしるべ
Gateway Plaza,ギルド門通りの公有地,ぎるどもんどおりのこうゆうち,ぎるどもんどおりのこうゆうち
Gateway Shade,門道の影,もんどうのかげ,もんどうのかげ
Gateway Sneak,門道の密行者,もんどうのみっこうしゃ,もんどうのみっこうしゃ
Gathan Raiders,ギャサンの略奪者,ぎゃさんのりゃくだつしゃ,ぎゃさんのりゃくだつしゃ
Gather Courage,かき集める勇気,かきあつめるゆうき,かきあつめるゆうき
Gather Specimens,標本集め,ひょうほんあつめ,ひょうほんあつめ
Gather the Pack,群れの結集,むれのけっしゅう,むれのけっしゅう
Gather the Townsfolk,町民の結集,ちょうみんのけっしゅう,ちょうみんのけっしゅう
Gatherer of Graces,優雅の集積者,ゆうがのしゅうせきしゃ,ゆうがのしゅうせきしゃ
Gathering Throng,集まる群衆,あつまるぐんしゅう,あつまるぐんしゅう
Gatstaf Arsonists,ガツタフの放火魔,がつたふのほうかま,がつたふのほうかま
Gatstaf Howler,ガツタフの咆哮者,がつたふのほうこうしゃ,がつたふのほうこうしゃ
Gatstaf Ravagers,ガツタフの荒廃者,がつたふのこうはいしゃ,がつたふのこうはいしゃ
Gatstaf Shepherd,ガツタフの羊飼い,がつたふのひつじかい,がつたふのひつじかい
